time,27-11-2023_17-02-09
1970-01-01 00:00:00,203.0
1970-01-01 00:00:01,200.0
1970-01-01 00:00:02,208.0
1970-01-01 00:00:03,205.0
1970-01-01 00:00:04,204.0
1970-01-01 00:00:05,205.0
1970-01-01 00:00:06,200.0
1970-01-01 00:00:07,192.0
1970-01-01 00:00:08,196.0
1970-01-01 00:00:09,201.0
1970-01-01 00:00:10,206.0
1970-01-01 00:00:11,204.0
1970-01-01 00:00:12,202.0
1970-01-01 00:00:13,204.0
1970-01-01 00:00:14,198.0
1970-01-01 00:00:15,203.0
1970-01-01 00:00:16,199.0
1970-01-01 00:00:17,203.0
1970-01-01 00:00:18,209.0
1970-01-01 00:00:19,204.0
1970-01-01 00:00:20,201.0
1970-01-01 00:00:21,203.0
1970-01-01 00:00:22,197.0
1970-01-01 00:00:23,201.0
1970-01-01 00:00:24,199.0
1970-01-01 00:00:25,200.0
1970-01-01 00:00:26,200.0
1970-01-01 00:00:27,196.0
1970-01-01 00:00:28,197.0
1970-01-01 00:00:29,209.0
1970-01-01 00:00:30,204.0
1970-01-01 00:00:31,198.0
1970-01-01 00:00:32,205.0
1970-01-01 00:00:33,198.0
1970-01-01 00:00:34,199.0
1970-01-01 00:00:35,191.0
1970-01-01 00:00:36,206.0
1970-01-01 00:00:37,197.0
1970-01-01 00:00:38,198.0
1970-01-01 00:00:39,197.0
1970-01-01 00:00:40,204.0
1970-01-01 00:00:41,208.0
1970-01-01 00:00:42,204.0
1970-01-01 00:00:43,202.0
1970-01-01 00:00:44,204.0
1970-01-01 00:00:45,202.0
1970-01-01 00:00:46,204.0
1970-01-01 00:00:47,209.0
1970-01-01 00:00:48,204.0
1970-01-01 00:00:49,202.0
1970-01-01 00:00:50,209.0
1970-01-01 00:00:51,201.0
1970-01-01 00:00:52,206.0
1970-01-01 00:00:53,201.0
1970-01-01 00:00:54,202.0
1970-01-01 00:00:55,202.0
1970-01-01 00:00:56,198.0
1970-01-01 00:00:57,204.0
1970-01-01 00:00:58,208.0
1970-01-01 00:00:59,202.0
1970-01-01 00:01:00,204.0
1970-01-01 00:01:01,205.0
1970-01-01 00:01:02,207.0
1970-01-01 00:01:03,208.0
1970-01-01 00:01:04,209.0
1970-01-01 00:01:05,205.0
1970-01-01 00:01:06,204.0
1970-01-01 00:01:07,205.0
1970-01-01 00:01:08,199.0
1970-01-01 00:01:09,207.0
1970-01-01 00:01:10,202.0
1970-01-01 00:01:11,200.0
1970-01-01 00:01:12,206.0
1970-01-01 00:01:13,208.0
1970-01-01 00:01:14,199.0
1970-01-01 00:01:15,202.0
1970-01-01 00:01:16,201.0
1970-01-01 00:01:17,202.0
1970-01-01 00:01:18,207.0
1970-01-01 00:01:19,198.0
1970-01-01 00:01:20,207.0
1970-01-01 00:01:21,196.0
1970-01-01 00:01:22,208.0
1970-01-01 00:01:23,204.0
1970-01-01 00:01:24,197.0
1970-01-01 00:01:25,211.0
1970-01-01 00:01:26,202.0
1970-01-01 00:01:27,197.0
1970-01-01 00:01:28,202.0
1970-01-01 00:01:29,205.0
1970-01-01 00:01:30,202.0
1970-01-01 00:01:31,192.0
1970-01-01 00:01:32,198.0
1970-01-01 00:01:33,197.0
1970-01-01 00:01:34,206.0
1970-01-01 00:01:35,201.0
1970-01-01 00:01:36,205.0
1970-01-01 00:01:37,201.0
1970-01-01 00:01:38,205.0
1970-01-01 00:01:39,206.0
1970-01-01 00:01:40,198.0
1970-01-01 00:01:41,208.0
1970-01-01 00:01:42,202.0
1970-01-01 00:01:43,200.0
1970-01-01 00:01:44,206.0
1970-01-01 00:01:45,206.0
1970-01-01 00:01:46,203.0
1970-01-01 00:01:47,212.0
1970-01-01 00:01:48,207.0
1970-01-01 00:01:49,209.0
1970-01-01 00:01:50,213.0
1970-01-01 00:01:51,200.0
1970-01-01 00:01:52,205.0
1970-01-01 00:01:53,204.0
1970-01-01 00:01:54,208.0
1970-01-01 00:01:55,202.0
1970-01-01 00:01:56,205.0
1970-01-01 00:01:57,207.0
1970-01-01 00:01:58,215.0
1970-01-01 00:01:59,219.0
1970-01-01 00:02:00,202.0
1970-01-01 00:02:01,214.0
1970-01-01 00:02:02,211.0
1970-01-01 00:02:03,222.0
1970-01-01 00:02:04,208.0
1970-01-01 00:02:05,213.0
1970-01-01 00:02:06,209.0
1970-01-01 00:02:07,217.0
1970-01-01 00:02:08,208.0
1970-01-01 00:02:09,206.0
1970-01-01 00:02:10,209.0
1970-01-01 00:02:11,207.0
1970-01-01 00:02:12,216.0
1970-01-01 00:02:13,209.0
1970-01-01 00:02:14,206.0
1970-01-01 00:02:15,210.0
1970-01-01 00:02:16,202.0
1970-01-01 00:02:17,210.0
1970-01-01 00:02:18,211.0
1970-01-01 00:02:19,197.0
1970-01-01 00:02:20,201.0
1970-01-01 00:02:21,201.0
1970-01-01 00:02:22,202.0
1970-01-01 00:02:23,207.0
1970-01-01 00:02:24,211.0
1970-01-01 00:02:25,206.0
1970-01-01 00:02:26,214.0
1970-01-01 00:02:27,212.0
1970-01-01 00:02:28,211.0
1970-01-01 00:02:29,211.0
1970-01-01 00:02:30,203.0
1970-01-01 00:02:31,204.0
1970-01-01 00:02:32,207.0
1970-01-01 00:02:33,211.0
1970-01-01 00:02:34,203.0
1970-01-01 00:02:35,205.0
1970-01-01 00:02:36,209.0
1970-01-01 00:02:37,206.0
1970-01-01 00:02:38,210.0
1970-01-01 00:02:39,205.0
1970-01-01 00:02:40,208.0
1970-01-01 00:02:41,208.0
1970-01-01 00:02:42,213.0
1970-01-01 00:02:43,200.0
1970-01-01 00:02:44,206.0
1970-01-01 00:02:45,205.0
1970-01-01 00:02:46,206.0
1970-01-01 00:02:47,210.0
1970-01-01 00:02:48,204.0
1970-01-01 00:02:49,204.0
1970-01-01 00:02:50,207.0
1970-01-01 00:02:51,200.0
1970-01-01 00:02:52,204.0
1970-01-01 00:02:53,206.0
1970-01-01 00:02:54,201.0
1970-01-01 00:02:55,203.0
1970-01-01 00:02:56,207.0
1970-01-01 00:02:57,207.0
1970-01-01 00:02:58,216.0
1970-01-01 00:02:59,211.0
1970-01-01 00:03:00,199.0
1970-01-01 00:03:01,209.0
1970-01-01 00:03:02,214.0
1970-01-01 00:03:03,209.0
1970-01-01 00:03:04,215.0
1970-01-01 00:03:05,207.0
1970-01-01 00:03:06,214.0
1970-01-01 00:03:07,210.0
1970-01-01 00:03:08,208.0
1970-01-01 00:03:09,207.0
1970-01-01 00:03:10,204.0
1970-01-01 00:03:11,210.0
1970-01-01 00:03:12,205.0
1970-01-01 00:03:13,208.0
1970-01-01 00:03:14,208.0
1970-01-01 00:03:15,208.0
1970-01-01 00:03:16,212.0
1970-01-01 00:03:17,207.0
1970-01-01 00:03:18,208.0
1970-01-01 00:03:19,209.0
1970-01-01 00:03:20,216.0
1970-01-01 00:03:21,208.0
1970-01-01 00:03:22,207.0
1970-01-01 00:03:23,209.0
1970-01-01 00:03:24,208.0
1970-01-01 00:03:25,213.0
1970-01-01 00:03:26,207.0
1970-01-01 00:03:27,210.0
1970-01-01 00:03:28,211.0
1970-01-01 00:03:29,208.0
1970-01-01 00:03:30,205.0
1970-01-01 00:03:31,209.0
1970-01-01 00:03:32,211.0
1970-01-01 00:03:33,208.0
1970-01-01 00:03:34,213.0
1970-01-01 00:03:35,210.0
1970-01-01 00:03:36,212.0
1970-01-01 00:03:37,217.0
1970-01-01 00:03:38,218.0
1970-01-01 00:03:39,211.0
1970-01-01 00:03:40,214.0
1970-01-01 00:03:41,217.0
1970-01-01 00:03:42,215.0
1970-01-01 00:03:43,218.0
1970-01-01 00:03:44,210.0
1970-01-01 00:03:45,204.0
1970-01-01 00:03:46,207.0
1970-01-01 00:03:47,219.0
1970-01-01 00:03:48,215.0
1970-01-01 00:03:49,221.0
1970-01-01 00:03:50,212.0
1970-01-01 00:03:51,213.0
1970-01-01 00:03:52,212.0
1970-01-01 00:03:53,229.0
1970-01-01 00:03:54,216.0
1970-01-01 00:03:55,211.0
1970-01-01 00:03:56,208.0
1970-01-01 00:03:57,219.0
