time,27-11-2023_16-50-14
1970-01-01 00:00:00,219.0
1970-01-01 00:00:01,427.0
1970-01-01 00:00:02,628.0
1970-01-01 00:00:03,833.0
1970-01-01 00:00:04,1041.0
1970-01-01 00:00:05,1255.0
1970-01-01 00:00:06,1462.0
1970-01-01 00:00:07,1673.0
1970-01-01 00:00:08,1885.0
1970-01-01 00:00:09,2096.0
1970-01-01 00:00:10,2301.0
1970-01-01 00:00:11,2515.0
1970-01-01 00:00:12,2731.0
1970-01-01 00:00:13,2940.0
1970-01-01 00:00:14,3142.0
1970-01-01 00:00:15,3348.0
1970-01-01 00:00:16,3553.0
1970-01-01 00:00:17,3761.0
1970-01-01 00:00:18,3969.0
1970-01-01 00:00:19,4171.0
1970-01-01 00:00:20,4378.0
1970-01-01 00:00:21,4590.0
1970-01-01 00:00:22,4798.0
1970-01-01 00:00:23,5015.0
1970-01-01 00:00:24,5223.0
1970-01-01 00:00:25,5424.0
1970-01-01 00:00:26,5629.0
1970-01-01 00:00:27,5837.0
1970-01-01 00:00:28,6037.0
1970-01-01 00:00:29,6249.0
1970-01-01 00:00:30,6460.0
1970-01-01 00:00:31,6670.0
1970-01-01 00:00:32,6885.0
1970-01-01 00:00:33,7089.0
1970-01-01 00:00:34,7301.0
1970-01-01 00:00:35,7513.0
1970-01-01 00:00:36,7718.0
1970-01-01 00:00:37,7924.0
1970-01-01 00:00:38,8120.0
1970-01-01 00:00:39,8328.0
1970-01-01 00:00:40,8533.0
1970-01-01 00:00:41,8741.0
1970-01-01 00:00:42,8947.0
1970-01-01 00:00:43,9162.0
1970-01-01 00:00:44,9375.0
1970-01-01 00:00:45,9588.0
1970-01-01 00:00:46,9801.0
1970-01-01 00:00:47,10005.0
1970-01-01 00:00:48,10209.0
1970-01-01 00:00:49,10412.0
1970-01-01 00:00:50,10619.0
1970-01-01 00:00:51,10832.0
1970-01-01 00:00:52,11044.0
1970-01-01 00:00:53,11252.0
1970-01-01 00:00:54,11455.0
1970-01-01 00:00:55,11665.0
1970-01-01 00:00:56,11864.0
1970-01-01 00:00:57,12072.0
1970-01-01 00:00:58,12280.0
1970-01-01 00:00:59,12491.0
1970-01-01 00:01:00,12700.0
1970-01-01 00:01:01,12899.0
1970-01-01 00:01:02,13099.0
1970-01-01 00:01:03,13306.0
1970-01-01 00:01:04,13508.0
1970-01-01 00:01:05,13718.0
1970-01-01 00:01:06,13920.0
1970-01-01 00:01:07,14124.0
1970-01-01 00:01:08,14322.0
1970-01-01 00:01:09,14526.0
1970-01-01 00:01:10,14729.0
1970-01-01 00:01:11,14939.0
1970-01-01 00:01:12,15155.0
1970-01-01 00:01:13,15364.0
1970-01-01 00:01:14,15570.0
1970-01-01 00:01:15,15778.0
1970-01-01 00:01:16,15974.0
1970-01-01 00:01:17,16174.0
1970-01-01 00:01:18,16375.0
1970-01-01 00:01:19,16577.0
1970-01-01 00:01:20,16788.0
1970-01-01 00:01:21,16998.0
1970-01-01 00:01:22,17201.0
1970-01-01 00:01:23,17401.0
1970-01-01 00:01:24,17600.0
1970-01-01 00:01:25,17804.0
1970-01-01 00:01:26,18006.0
1970-01-01 00:01:27,18213.0
1970-01-01 00:01:28,18420.0
1970-01-01 00:01:29,18632.0
1970-01-01 00:01:30,18842.0
1970-01-01 00:01:31,19054.0
1970-01-01 00:01:32,19265.0
1970-01-01 00:01:33,19472.0
1970-01-01 00:01:34,19683.0
1970-01-01 00:01:35,19889.0
1970-01-01 00:01:36,20098.0
1970-01-01 00:01:37,20294.0
1970-01-01 00:01:38,20493.0
1970-01-01 00:01:39,20700.0
1970-01-01 00:01:40,20897.0
1970-01-01 00:01:41,21108.0
