time,27-11-2023_17-02-09
1970-01-01 00:00:00,12451.839
1970-01-01 00:00:01,12468.223
1970-01-01 00:00:02,12443.647
1970-01-01 00:00:03,12443.647
1970-01-01 00:00:04,12443.647
1970-01-01 00:00:05,12443.647
1970-01-01 00:00:06,12451.839
1970-01-01 00:00:07,12443.647
1970-01-01 00:00:08,12443.647
1970-01-01 00:00:09,12443.647
1970-01-01 00:00:10,12451.839
1970-01-01 00:00:11,12451.839
1970-01-01 00:00:12,12435.455
1970-01-01 00:00:13,12435.455
1970-01-01 00:00:14,12443.647
1970-01-01 00:00:15,12451.839
1970-01-01 00:00:16,12451.839
1970-01-01 00:00:17,12460.031
1970-01-01 00:00:18,12460.031
1970-01-01 00:00:19,12460.031
1970-01-01 00:00:20,12443.647
1970-01-01 00:00:21,12443.647
1970-01-01 00:00:22,12451.839
1970-01-01 00:00:23,12460.031
1970-01-01 00:00:24,12451.839
1970-01-01 00:00:25,12451.839
1970-01-01 00:00:26,12451.839
1970-01-01 00:00:27,12451.839
1970-01-01 00:00:28,12451.839
1970-01-01 00:00:29,12451.839
1970-01-01 00:00:30,12451.839
1970-01-01 00:00:31,12460.031
1970-01-01 00:00:32,12451.839
1970-01-01 00:00:33,12460.031
1970-01-01 00:00:34,12460.031
1970-01-01 00:00:35,12476.415
1970-01-01 00:00:36,12451.839
1970-01-01 00:00:37,12460.031
1970-01-01 00:00:38,12451.839
1970-01-01 00:00:39,12460.031
1970-01-01 00:00:40,12460.031
1970-01-01 00:00:41,12460.031
1970-01-01 00:00:42,12451.839
1970-01-01 00:00:43,12451.839
1970-01-01 00:00:44,12451.839
1970-01-01 00:00:45,12460.031
1970-01-01 00:00:46,12468.223
1970-01-01 00:00:47,12451.839
1970-01-01 00:00:48,12451.839
1970-01-01 00:00:49,12443.647
1970-01-01 00:00:50,12451.839
1970-01-01 00:00:51,12443.647
1970-01-01 00:00:52,12460.031
1970-01-01 00:00:53,12443.647
1970-01-01 00:00:54,12451.839
1970-01-01 00:00:55,12451.839
1970-01-01 00:00:56,12451.839
1970-01-01 00:00:57,12443.647
1970-01-01 00:00:58,12443.647
1970-01-01 00:00:59,12451.839
1970-01-01 00:01:00,12451.839
1970-01-01 00:01:01,12451.839
1970-01-01 00:01:02,12443.647
1970-01-01 00:01:03,12435.455
1970-01-01 00:01:04,12443.647
1970-01-01 00:01:05,12443.647
1970-01-01 00:01:06,12435.455
1970-01-01 00:01:07,12443.647
1970-01-01 00:01:08,12443.647
1970-01-01 00:01:09,12451.839
1970-01-01 00:01:10,12435.455
1970-01-01 00:01:11,12451.839
1970-01-01 00:01:12,12443.647
1970-01-01 00:01:13,12443.647
1970-01-01 00:01:14,12451.839
1970-01-01 00:01:15,12451.839
1970-01-01 00:01:16,12476.415
1970-01-01 00:01:17,12460.031
1970-01-01 00:01:18,12451.839
1970-01-01 00:01:19,12460.031
1970-01-01 00:01:20,12451.839
1970-01-01 00:01:21,12451.839
1970-01-01 00:01:22,12443.647
1970-01-01 00:01:23,12443.647
1970-01-01 00:01:24,12451.839
1970-01-01 00:01:25,12435.455
1970-01-01 00:01:26,12484.607
1970-01-01 00:01:27,12451.839
1970-01-01 00:01:28,12451.839
1970-01-01 00:01:29,12451.839
1970-01-01 00:01:30,12451.839
1970-01-01 00:01:31,12468.223
1970-01-01 00:01:32,12460.031
1970-01-01 00:01:33,12451.839
1970-01-01 00:01:34,12451.839
1970-01-01 00:01:35,12451.839
1970-01-01 00:01:36,12451.839
1970-01-01 00:01:37,12451.839
1970-01-01 00:01:38,12443.647
1970-01-01 00:01:39,12443.647
1970-01-01 00:01:40,12460.031
