time,no-latency,10ms-latency-100ms,10ms-latency-200ms,10ms-latency-300ms,10ms-latency-400ms,10ms-latency-500ms
1970-01-01 00:00:00,1460.223,21708.799,21659.647,21790.719,21790.719,21643.263
1970-01-01 00:00:10,1473.535,21708.799,21659.647,21790.719,21774.335,21626.879
1970-01-01 00:00:20,1476.607,21708.799,21659.647,21774.335,21774.335,21626.879
1970-01-01 00:00:30,1478.655,21708.799,21659.647,21774.335,21774.335,21626.879
1970-01-01 00:00:40,1476.607,21708.799,21659.647,21774.335,21774.335,21626.879
1970-01-01 00:00:50,1476.607,21725.183,21659.647,21774.335,21774.335,21626.879
1970-01-01 00:01:00,1478.655,21725.183,21643.263,21774.335,21774.335,21626.879
1970-01-01 00:01:10,1478.655,21708.799,21643.263,21757.951,21757.951,21626.879
1970-01-01 00:01:20,1484.799,21708.799,21643.263,21757.951,21757.951,21610.495
1970-01-01 00:01:30,1481.727,21708.799,21643.263,21757.951,21757.951,21610.495
1970-01-01 00:01:40,1480.703,21708.799,21643.263,21757.951,21757.951,21610.495
1970-01-01 00:01:50,1481.727,21708.799,21643.263,21757.951,21741.567,21610.495
1970-01-01 00:02:00,1481.727,21708.799,21626.879,21757.951,21741.567,21610.495
1970-01-01 00:02:10,1482.751,21692.415,21626.879,21757.951,21741.567,21610.495
1970-01-01 00:02:20,1483.775,21692.415,21626.879,21757.951,21741.567,21610.495
1970-01-01 00:02:30,1484.799,21692.415,21626.879,21741.567,21741.567,21610.495
1970-01-01 00:02:40,1484.799,21692.415,21626.879,21741.567,21741.567,21610.495
1970-01-01 00:02:50,1489.919,21692.415,21626.879,21741.567,21741.567,21610.495
1970-01-01 00:03:00,1491.967,21692.415,21626.879,21741.567,21741.567,21610.495
1970-01-01 00:03:10,1491.967,21692.415,21626.879,21741.567,21741.567,21594.111
1970-01-01 00:03:20,1492.991,21692.415,21626.879,21741.567,21741.567,21594.111
1970-01-01 00:03:30,1494.015,21692.415,21626.879,21741.567,21741.567,21594.111
1970-01-01 00:03:40,1494.015,21692.415,21626.879,21741.567,21741.567,21594.111
1970-01-01 00:03:50,1495.039,21692.415,21626.879,21741.567,21741.567,21594.111
1970-01-01 00:04:00,1495.039,21692.415,21610.495,21741.567,21725.183,21594.111
1970-01-01 00:04:10,1495.039,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:04:20,1494.015,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:04:30,1494.015,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:04:40,1492.991,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:04:50,1492.991,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:05:00,1492.991,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:05:10,1491.967,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:05:20,1490.943,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:05:30,1489.919,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:05:40,1489.919,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:05:50,1489.919,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:06:00,1489.919,21692.415,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:06:10,1489.919,21676.031,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:06:20,1489.919,21676.031,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:06:30,1489.919,21676.031,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:06:40,1489.919,21676.031,21610.495,21741.567,21725.183,21610.495
1970-01-01 00:06:50,1488.895,21676.031,21610.495,21725.183,21725.183,21594.111
1970-01-01 00:07:00,1488.895,21676.031,21610.495,21725.183,21725.183,21594.111
1970-01-01 00:07:10,1488.895,21676.031,21610.495,21725.183,21725.183,21594.111
1970-01-01 00:07:20,1488.895,21676.031,21610.495,21725.183,21725.183,21594.111
1970-01-01 00:07:30,1488.895,21676.031,21610.495,21725.183,21725.183,21594.111
1970-01-01 00:07:40,1489.919,21676.031,21610.495,21725.183,21708.799,21594.111
