time,27-11-2023_17-02-09,27-11-2023_16-50-14
1970-01-01 00:00:00,0.02,0.16
1970-01-01 00:00:01,0.02,0.16
1970-01-01 00:00:02,0.02,0.14
1970-01-01 00:00:03,0.02,0.14
1970-01-01 00:00:04,0.02,0.14
1970-01-01 00:00:05,0.02,0.14
1970-01-01 00:00:06,0.02,0.14
1970-01-01 00:00:07,0.02,0.13
1970-01-01 00:00:08,0.02,0.13
1970-01-01 00:00:09,0.02,0.13
1970-01-01 00:00:10,0.02,0.13
1970-01-01 00:00:11,0.02,0.13
1970-01-01 00:00:12,0.02,0.12
1970-01-01 00:00:13,0.02,0.12
1970-01-01 00:00:14,0.02,0.12
1970-01-01 00:00:15,0.02,0.12
1970-01-01 00:00:16,0.02,0.12
1970-01-01 00:00:17,0.02,0.11
1970-01-01 00:00:18,0.01,0.11
1970-01-01 00:00:19,0.01,0.11
1970-01-01 00:00:20,0.01,0.11
1970-01-01 00:00:21,0.01,0.11
1970-01-01 00:00:22,0.01,0.1
1970-01-01 00:00:23,0.01,0.1
1970-01-01 00:00:24,0.01,0.1
1970-01-01 00:00:25,0.01,0.1
1970-01-01 00:00:26,0.01,0.1
1970-01-01 00:00:27,0.01,0.09
1970-01-01 00:00:28,0.01,0.09
1970-01-01 00:00:29,0.01,0.09
1970-01-01 00:00:30,0.01,0.09
1970-01-01 00:00:31,0.01,0.09
1970-01-01 00:00:32,0.01,0.09
1970-01-01 00:00:33,0.01,0.09
1970-01-01 00:00:34,0.01,0.09
1970-01-01 00:00:35,0.01,0.09
1970-01-01 00:00:36,0.01,0.09
1970-01-01 00:00:37,0.01,0.08
1970-01-01 00:00:38,0.01,0.08
1970-01-01 00:00:39,0.01,0.08
1970-01-01 00:00:40,0.01,0.08
1970-01-01 00:00:41,0.01,0.08
1970-01-01 00:00:42,0.01,0.07
1970-01-01 00:00:43,0.17,0.07
1970-01-01 00:00:44,0.17,0.07
1970-01-01 00:00:45,0.17,0.07
1970-01-01 00:00:46,0.17,0.07
1970-01-01 00:00:47,0.17,0.07
1970-01-01 00:00:48,0.15,0.07
1970-01-01 00:00:49,0.15,0.07
1970-01-01 00:00:50,0.15,0.07
1970-01-01 00:00:51,0.15,0.07
1970-01-01 00:00:52,0.15,0.06
1970-01-01 00:00:53,0.14,0.06
1970-01-01 00:00:54,0.14,0.06
1970-01-01 00:00:55,0.14,0.06
1970-01-01 00:00:56,0.14,0.06
1970-01-01 00:00:57,0.14,0.06
1970-01-01 00:00:58,0.13,0.06
1970-01-01 00:00:59,0.13,0.06
1970-01-01 00:01:00,0.13,0.06
1970-01-01 00:01:01,0.13,0.06
1970-01-01 00:01:02,0.13,0.05
1970-01-01 00:01:03,0.2,0.05
1970-01-01 00:01:04,0.2,0.05
1970-01-01 00:01:05,0.2,0.05
1970-01-01 00:01:06,0.2,0.05
1970-01-01 00:01:07,0.2,0.05
1970-01-01 00:01:08,0.18,0.05
1970-01-01 00:01:09,0.18,0.05
1970-01-01 00:01:10,0.18,0.05
1970-01-01 00:01:11,0.18,0.05
1970-01-01 00:01:12,0.18,0.04
1970-01-01 00:01:13,0.17,0.04
1970-01-01 00:01:14,0.17,0.04
1970-01-01 00:01:15,0.17,0.04
1970-01-01 00:01:16,0.17,0.04
1970-01-01 00:01:17,0.17,0.04
1970-01-01 00:01:18,0.16,0.04
1970-01-01 00:01:19,0.16,0.04
1970-01-01 00:01:20,0.16,0.04
1970-01-01 00:01:21,0.16,0.04
1970-01-01 00:01:22,0.16,0.04
1970-01-01 00:01:23,0.14,0.04
1970-01-01 00:01:24,0.14,0.04
1970-01-01 00:01:25,0.14,0.04
1970-01-01 00:01:26,0.14,0.04
1970-01-01 00:01:27,0.14,0.03
1970-01-01 00:01:28,0.13,0.03
1970-01-01 00:01:29,0.13,0.03
1970-01-01 00:01:30,0.13,0.03
1970-01-01 00:01:31,0.13,0.03
1970-01-01 00:01:32,0.13,0.03
1970-01-01 00:01:33,0.12,0.03
1970-01-01 00:01:34,0.12,0.03
1970-01-01 00:01:35,0.12,0.03
1970-01-01 00:01:36,0.12,0.03
1970-01-01 00:01:37,0.12,0.03
1970-01-01 00:01:38,0.11,0.03
1970-01-01 00:01:39,0.11,0.03
1970-01-01 00:01:40,0.11,0.03
1970-01-01 00:01:41,0.11,0.03
1970-01-01 00:01:42,0.11,0.02
1970-01-01 00:01:43,0.1,0.02
1970-01-01 00:01:44,0.1,0.02
1970-01-01 00:01:45,0.1,0.02
1970-01-01 00:01:46,0.1,0.02
1970-01-01 00:01:47,0.1,0.02
1970-01-01 00:01:48,0.09,0.02
1970-01-01 00:01:49,0.09,0.02
1970-01-01 00:01:50,0.09,0.02
1970-01-01 00:01:51,0.09,0.02
1970-01-01 00:01:52,0.09,0.02
1970-01-01 00:01:53,0.08,0.02
1970-01-01 00:01:54,0.08,0.02
1970-01-01 00:01:55,0.08,0.02
1970-01-01 00:01:56,0.08,0.02
1970-01-01 00:01:57,0.08,0.02
1970-01-01 00:01:58,0.16,0.02
1970-01-01 00:01:59,0.16,0.02
1970-01-01 00:02:00,0.16,0.02
1970-01-01 00:02:01,0.16,0.02
1970-01-01 00:02:02,0.16,0.02
1970-01-01 00:02:03,0.23,0.02
1970-01-01 00:02:04,0.23,0.02
1970-01-01 00:02:05,0.23,0.02
1970-01-01 00:02:06,0.23,0.02
1970-01-01 00:02:07,0.23,0.02
1970-01-01 00:02:08,0.37,0.02
1970-01-01 00:02:09,0.37,0.02
1970-01-01 00:02:10,0.37,0.02
1970-01-01 00:02:11,0.37,0.02
1970-01-01 00:02:12,0.37,0.01
1970-01-01 00:02:13,0.34,0.01
1970-01-01 00:02:14,0.34,0.01
1970-01-01 00:02:15,0.34,0.01
1970-01-01 00:02:16,0.34,0.01
