time,no-latency,10ms-latency-100ms,10ms-latency-200ms,10ms-latency-300ms,10ms-latency-400ms,10ms-latency-500ms
1970-01-01 00:00:00,1081624000.0,1083416000.0,1084324000.0,1085112000.0,1086144000.0,1087036000.0
1970-01-01 00:00:01,1081624000.0,1083416000.0,1084324000.0,1085116000.0,1086144000.0,1087044000.0
1970-01-01 00:00:02,1081636000.0,1083416000.0,1084324000.0,1085116000.0,1086144000.0,1087044000.0
1970-01-01 00:00:03,1081640000.0,1083416000.0,1084324000.0,1085116000.0,1086144000.0,1087044000.0
1970-01-01 00:00:04,1081640000.0,1083416000.0,1084324000.0,1085116000.0,1086140000.0,1087080000.0
1970-01-01 00:00:05,1081640000.0,1083416000.0,1084324000.0,1085116000.0,1086144000.0,1087072000.0
1970-01-01 00:00:06,1081640000.0,1083416000.0,1084324000.0,1085116000.0,1086144000.0,1087080000.0
1970-01-01 00:00:07,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087080000.0
1970-01-01 00:00:08,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087080000.0
1970-01-01 00:00:09,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087080000.0
1970-01-01 00:00:10,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087072000.0
1970-01-01 00:00:11,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087080000.0
1970-01-01 00:00:12,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087080000.0
1970-01-01 00:00:13,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087080000.0
1970-01-01 00:00:14,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087080000.0
1970-01-01 00:00:15,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087080000.0
1970-01-01 00:00:16,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087072000.0
1970-01-01 00:00:17,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087080000.0
1970-01-01 00:00:18,1081640000.0,1083420000.0,1084324000.0,1085116000.0,1086144000.0,1087080000.0
1970-01-01 00:00:19,1081640000.0,1083420000.0,1084324000.0,1085124000.0,1086144000.0,1087080000.0
1970-01-01 00:00:20,1081640000.0,1083420000.0,1084328000.0,1085124000.0,1086152000.0,1087080000.0
1970-01-01 00:00:21,1081640000.0,1083428000.0,1084332000.0,1085124000.0,1086148000.0,1087088000.0
1970-01-01 00:00:22,1081640000.0,1083428000.0,1084332000.0,1085124000.0,1086148000.0,1087088000.0
